sku,name,visibility,website_ids,price,tier_price,attribute_set_id,category_ids,brand,short_description,description,weight,qty,test_field,status,meta_title,meta_keyword,meta_description,vehicle_number
myproduct1372,myproduct1372,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1371,Phone Model X1 keyword,Phone Model X1 desc,us1372
myproduct1373,myproduct1373,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1372,Phone Model X1 keyword,Phone Model X1 desc,us1373
myproduct1374,myproduct1374,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1373,Phone Model X1 keyword,Phone Model X1 desc,us1374
myproduct1375,myproduct1375,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1374,Phone Model X1 keyword,Phone Model X1 desc,us1375
myproduct1376,myproduct1376,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1375,Phone Model X1 keyword,Phone Model X1 desc,us1376
myproduct1377,myproduct1377,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1376,Phone Model X1 keyword,Phone Model X1 desc,us1377
myproduct1378,myproduct1378,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1377,Phone Model X1 keyword,Phone Model X1 desc,us1378
myproduct1379,myproduct1379,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1378,Phone Model X1 keyword,Phone Model X1 desc,us1379
myproduct1380,myproduct1380,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1379,Phone Model X1 keyword,Phone Model X1 desc,us1380
myproduct1381,myproduct1381,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1380,Phone Model X1 keyword,Phone Model X1 desc,us1381
myproduct1382,myproduct1382,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1381,Phone Model X1 keyword,Phone Model X1 desc,us1382
myproduct1383,myproduct1383,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1382,Phone Model X1 keyword,Phone Model X1 desc,us1383
myproduct1384,myproduct1384,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1383,Phone Model X1 keyword,Phone Model X1 desc,us1384
myproduct1385,myproduct1385,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1384,Phone Model X1 keyword,Phone Model X1 desc,us1385
myproduct1386,myproduct1386,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1385,Phone Model X1 keyword,Phone Model X1 desc,us1386
myproduct1387,myproduct1387,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1386,Phone Model X1 keyword,Phone Model X1 desc,us1387
myproduct1388,myproduct1388,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1387,Phone Model X1 keyword,Phone Model X1 desc,us1388
myproduct1389,myproduct1389,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1388,Phone Model X1 keyword,Phone Model X1 desc,us1389
myproduct1390,myproduct1390,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1389,Phone Model X1 keyword,Phone Model X1 desc,us1390
myproduct1391,myproduct1391,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1390,Phone Model X1 keyword,Phone Model X1 desc,us1391
myproduct1392,myproduct1392,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1391,Phone Model X1 keyword,Phone Model X1 desc,us1392
myproduct1393,myproduct1393,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1392,Phone Model X1 keyword,Phone Model X1 desc,us1393
myproduct1394,myproduct1394,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1393,Phone Model X1 keyword,Phone Model X1 desc,us1394
myproduct1395,myproduct1395,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1394,Phone Model X1 keyword,Phone Model X1 desc,us1395
myproduct1396,myproduct1396,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1395,Phone Model X1 keyword,Phone Model X1 desc,us1396
myproduct1397,myproduct1397,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1396,Phone Model X1 keyword,Phone Model X1 desc,us1397
myproduct1398,myproduct1398,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1397,Phone Model X1 keyword,Phone Model X1 desc,us1398
myproduct1399,myproduct1399,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1398,Phone Model X1 keyword,Phone Model X1 desc,us1399
myproduct1400,myproduct1400,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1399,Phone Model X1 keyword,Phone Model X1 desc,us1400
myproduct1401,myproduct1401,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1400,Phone Model X1 keyword,Phone Model X1 desc,us1401
myproduct1402,myproduct1402,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1401,Phone Model X1 keyword,Phone Model X1 desc,us1402
myproduct1403,myproduct1403,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1402,Phone Model X1 keyword,Phone Model X1 desc,us1403
myproduct1404,myproduct1404,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1403,Phone Model X1 keyword,Phone Model X1 desc,us1404
myproduct1405,myproduct1405,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1404,Phone Model X1 keyword,Phone Model X1 desc,us1405
myproduct1406,myproduct1406,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1405,Phone Model X1 keyword,Phone Model X1 desc,us1406
myproduct1407,myproduct1407,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1406,Phone Model X1 keyword,Phone Model X1 desc,us1407
myproduct1408,myproduct1408,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1407,Phone Model X1 keyword,Phone Model X1 desc,us1408
myproduct1409,myproduct1409,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1408,Phone Model X1 keyword,Phone Model X1 desc,us1409
myproduct1410,myproduct1410,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1409,Phone Model X1 keyword,Phone Model X1 desc,us1410
myproduct1411,myproduct1411,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1410,Phone Model X1 keyword,Phone Model X1 desc,us1411
myproduct1412,myproduct1412,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1411,Phone Model X1 keyword,Phone Model X1 desc,us1412
myproduct1413,myproduct1413,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1412,Phone Model X1 keyword,Phone Model X1 desc,us1413
myproduct1414,myproduct1414,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1413,Phone Model X1 keyword,Phone Model X1 desc,us1414
myproduct1415,myproduct1415,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1414,Phone Model X1 keyword,Phone Model X1 desc,us1415
myproduct1416,myproduct1416,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1415,Phone Model X1 keyword,Phone Model X1 desc,us1416
myproduct1417,myproduct1417,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1416,Phone Model X1 keyword,Phone Model X1 desc,us1417
myproduct1418,myproduct1418,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1417,Phone Model X1 keyword,Phone Model X1 desc,us1418
myproduct1419,myproduct1419,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1418,Phone Model X1 keyword,Phone Model X1 desc,us1419
myproduct1420,myproduct1420,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1419,Phone Model X1 keyword,Phone Model X1 desc,us1420
myproduct1421,myproduct1421,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1420,Phone Model X1 keyword,Phone Model X1 desc,us1421
myproduct1422,myproduct1422,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1421,Phone Model X1 keyword,Phone Model X1 desc,us1422
myproduct1423,myproduct1423,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1422,Phone Model X1 keyword,Phone Model X1 desc,us1423
myproduct1424,myproduct1424,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1423,Phone Model X1 keyword,Phone Model X1 desc,us1424
myproduct1425,myproduct1425,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1424,Phone Model X1 keyword,Phone Model X1 desc,us1425
myproduct1426,myproduct1426,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1425,Phone Model X1 keyword,Phone Model X1 desc,us1426
myproduct1427,myproduct1427,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1426,Phone Model X1 keyword,Phone Model X1 desc,us1427
myproduct1428,myproduct1428,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1427,Phone Model X1 keyword,Phone Model X1 desc,us1428
myproduct1429,myproduct1429,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1428,Phone Model X1 keyword,Phone Model X1 desc,us1429
myproduct1430,myproduct1430,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1429,Phone Model X1 keyword,Phone Model X1 desc,us1430
myproduct1431,myproduct1431,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1430,Phone Model X1 keyword,Phone Model X1 desc,us1431
myproduct1432,myproduct1432,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1431,Phone Model X1 keyword,Phone Model X1 desc,us1432
myproduct1433,myproduct1433,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1432,Phone Model X1 keyword,Phone Model X1 desc,us1433
myproduct1434,myproduct1434,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1433,Phone Model X1 keyword,Phone Model X1 desc,us1434
myproduct1435,myproduct1435,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1434,Phone Model X1 keyword,Phone Model X1 desc,us1435
myproduct1436,myproduct1436,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1435,Phone Model X1 keyword,Phone Model X1 desc,us1436
myproduct1437,myproduct1437,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1436,Phone Model X1 keyword,Phone Model X1 desc,us1437
myproduct1438,myproduct1438,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1437,Phone Model X1 keyword,Phone Model X1 desc,us1438
myproduct1439,myproduct1439,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1438,Phone Model X1 keyword,Phone Model X1 desc,us1439
myproduct1440,myproduct1440,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1439,Phone Model X1 keyword,Phone Model X1 desc,us1440
myproduct1441,myproduct1441,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1440,Phone Model X1 keyword,Phone Model X1 desc,us1441
myproduct1442,myproduct1442,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1441,Phone Model X1 keyword,Phone Model X1 desc,us1442
myproduct1443,myproduct1443,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1442,Phone Model X1 keyword,Phone Model X1 desc,us1443
myproduct1444,myproduct1444,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1443,Phone Model X1 keyword,Phone Model X1 desc,us1444
myproduct1445,myproduct1445,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1444,Phone Model X1 keyword,Phone Model X1 desc,us1445
myproduct1446,myproduct1446,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1445,Phone Model X1 keyword,Phone Model X1 desc,us1446
myproduct1447,myproduct1447,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1446,Phone Model X1 keyword,Phone Model X1 desc,us1447
myproduct1448,myproduct1448,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1447,Phone Model X1 keyword,Phone Model X1 desc,us1448
myproduct1449,myproduct1449,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1448,Phone Model X1 keyword,Phone Model X1 desc,us1449
myproduct1450,myproduct1450,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1449,Phone Model X1 keyword,Phone Model X1 desc,us1450
myproduct1451,myproduct1451,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1450,Phone Model X1 keyword,Phone Model X1 desc,us1451
myproduct1452,myproduct1452,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1451,Phone Model X1 keyword,Phone Model X1 desc,us1452
myproduct1453,myproduct1453,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1452,Phone Model X1 keyword,Phone Model X1 desc,us1453
myproduct1454,myproduct1454,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1453,Phone Model X1 keyword,Phone Model X1 desc,us1454
myproduct1455,myproduct1455,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1454,Phone Model X1 keyword,Phone Model X1 desc,us1455
myproduct1456,myproduct1456,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1455,Phone Model X1 keyword,Phone Model X1 desc,us1456
myproduct1457,myproduct1457,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1456,Phone Model X1 keyword,Phone Model X1 desc,us1457
myproduct1458,myproduct1458,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1457,Phone Model X1 keyword,Phone Model X1 desc,us1458
myproduct1459,myproduct1459,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1458,Phone Model X1 keyword,Phone Model X1 desc,us1459
myproduct1460,myproduct1460,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1459,Phone Model X1 keyword,Phone Model X1 desc,us1460
myproduct1461,myproduct1461,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1460,Phone Model X1 keyword,Phone Model X1 desc,us1461
myproduct1462,myproduct1462,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1461,Phone Model X1 keyword,Phone Model X1 desc,us1462
myproduct1463,myproduct1463,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1462,Phone Model X1 keyword,Phone Model X1 desc,us1463
myproduct1464,myproduct1464,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1463,Phone Model X1 keyword,Phone Model X1 desc,us1464
myproduct1465,myproduct1465,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1464,Phone Model X1 keyword,Phone Model X1 desc,us1465
myproduct1466,myproduct1466,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1465,Phone Model X1 keyword,Phone Model X1 desc,us1466
myproduct1467,myproduct1467,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1466,Phone Model X1 keyword,Phone Model X1 desc,us1467
myproduct1468,myproduct1468,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1467,Phone Model X1 keyword,Phone Model X1 desc,us1468
myproduct1469,myproduct1469,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1468,Phone Model X1 keyword,Phone Model X1 desc,us1469
myproduct1470,myproduct1470,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1469,Phone Model X1 keyword,Phone Model X1 desc,us1470
myproduct1471,myproduct1471,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1470,Phone Model X1 keyword,Phone Model X1 desc,us1471
myproduct1472,myproduct1472,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1471,Phone Model X1 keyword,Phone Model X1 desc,us1472
myproduct1473,myproduct1473,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1472,Phone Model X1 keyword,Phone Model X1 desc,us1473
